#{"t_start": 1777204442.1096635, "env_id": "None"}
r,l,t-2-2.95273,28,2.057866
137.438865,198,221.245802
197.596942,221,222.427064
229.155596,255,223.749252
226.944252,277,225.193358
228.242303,254,230.551834
104.668847,158,231.411997
227.890562,271,232.86115
230.49489,254,234.240664
228.939754,254,239.686699
144.766281,203,240.743311
204.566678,231,241.936782
137.891857,185,242.870764
150.045671,193,243.852487
63.345178,117,244.47545
134.711949,209,249.366756
230.837358,242,250.73433
129.353205,163,251.66867
231.511741,258,253.155586
81.97046,141,253.961118
149.839215,194,258.853134
136.181536,179,259.803507
141.705023,179,260.74661
139.654328,201,261.804616
143.432921,203,262.855264
229.496338,261,267.918207
125.562101,164,268.847951
229.78466,228,270.122576
148.814902,187,271.133432
230.588273,243,272.450715
125.989122,181,277.104428
228.767614,264,278.456494
144.07681,196,279.520014
196.304641,234,280.708415
229.407812,223,281.875557
151.831561,201,287.757478
231.193519,250,289.267652
230.60585,249,290.748841
141.896168,183,291.864636
230.820619,252,296.962529
230.942532,240,298.240836
206.69614,227,299.465118
228.581996,260,300.873969
230.455681,219,306.335943
153.127059,182,307.338194
97.743098,140,308.117954
230.213983,253,309.458656
230.797677,240,310.719315
230.804452,268,316.081803
230.486504,248,317.393183
229.269781,241,318.772082
122.761405,167,319.77624
230.272795,253,321.300627
229.194445,225,327.199354
126.561789,160,328.086749
122.907457,169,328.973012
229.547601,253,330.291452
115.454909,171,331.242052
228.297427,245,336.226507
228.111417,242,337.526057
214.727563,229,338.753872
228.139974,239,340.051658
229.972048,232,345.33507
139.979468,167,346.209981
193.674579,211,347.276123
127.483823,158,348.095631
229.410603,225,349.261371
142.485572,163,350.105847
232.072971,240,355.338445
230.622657,215,356.586663
230.44987,201,357.714571
131.879371,158,358.664695
131.071032,176,359.683169
229.145693,225,365.034431
230.989517,212,366.156465
228.683662,236,367.420369
228.413118,216,368.565852
230.078066,212,373.735054
229.862027,213,374.905
230.252647,222,376.14199
229.36951,203,377.239225
143.545757,173,378.170523
230.811294,217,383.419576
230.447099,216,384.525432
229.757439,205,385.592534
230.952339,214,386.727412
230.610707,204,387.783499
65
211.656205,191,376.426875
119.255846,148,377.244668
211.893519,190,378.274312
211.338205,202,383.430995
211.234764,222,384.565295
212.644986,195,385.586202
213.52958,185,386.549263
126.058321,141,387.276867
211.874974,177,388.193736
9
210.351543,196,388.59193
,357.775527
245.296806,213,359.034482
246.336499,225,364.454707
135.296326,150,365.250292
244.735746,218,366.418303
151.82715,172,367.312478
158.340291,174,368.230038
145.881037,172,369.164979
244.96884,221,374.385078
243.98778,218,375.594313
243.127081,203,376.723127
244.104879,220,377.910538
243.979099,208,379.051556
245.793915,210,384.194701
244.205152,229,385.388925
246.340908,226,386.563385
244.316014,226,387.739458
55912
255.394429,220,384.066018
256.562784,229,385.276299
255.665601,207,386.350729
256.225872,216,387.469879
255.763541,222,388.621335
4,385.967829
167.450076,184,386.915937
148.297389,168,387.800844
47.668524,105,388.324566
3,162,385.015278
158.164702,158,385.855105
157.57077,163,386.699837
157.367974,146,387.461127
156.924497,141,388.176972
376.877052
127.230198,141,377.6321
131.919235,143,378.42667
128.271204,142,379.194909
127.916505,141,383.952146
127.067355,140,384.696861
127.887832,157,385.517847
127.419622,146,386.278978
128.050506,140,387.013281
128.396154,137,387.711265
127.977631,142,388.458202
81,149,374.951841
139.045294,134,375.68335
140.209797,138,376.451182
138.996328,141,377.214635
138.181121,151,378.019906
139.977183,140,378.809729
138.054141,151,383.654577
139.31441,147,384.415359
137.350738,145,385.174495
137.841049,146,385.94186
139.678499,129,386.60895
136.986952,145,387.354556
136.952939,144,388.094321
90191,131,376.737264
124.742322,142,377.504349
127.399518,133,378.211957
125.690944,133,378.94739
124.252039,130,383.689817
126.325257,129,384.353281
123.577975,127,385.01113
125.31687,125,385.669032
127.42209,135,386.372561
125.235553,146,387.126212
125.904422,121,387.759657
126.340618,132,388.448787
,205.037574
131.361071,190,210.066329
129.973332,168,210.92421
76.472238,115,211.606145
129.776568,162,212.538447
130.004352,215,213.825446
130.232668,165,214.823874
130.284674,153,215.717048
132.083383,186,221.428351
130.941922,166,222.319861
130.136606,206,223.376258
130.264835,177,224.316376
131.183126,174,225.229664
130.04406,167,230.092668
130.317578,195,231.158504
63.533792,129,231.847317
131.10026,160,232.708192
66.203775,109,233.313636
131.136109,179,234.286239
130.525787,179,235.208721
47.426931,96,239.849749
131.146298,165,240.677978
129.200924,183,241.636795
129.83244,161,242.46514
130.269858,167,243.304793
129.327531,172,244.213145
131.026337,164,248.797856
128.780959,143,249.629993
129.295469,146,250.459137
130.461215,159,251.337142
129.613653,157,252.240083
130.716272,177,253.271565
130.732073,178,254.312733
129.542714,153,258.952066
131.722356,171,259.849021
130.251722,162,260.696382
130.41898,176,261.636152
130.451588,155,262.447155
129.279178,175,263.357629
130.325268,184,268.00064
130.930956,172,268.998824
129.06098,192,270.045585
127.917103,175,271.006282
130.491144,178,271.974901
129.138682,162,272.855178
131.21118,165,277.398125
128.493278,152,278.180653
